match_id,date,venue,city,innings,team,team_total_score,overs_played,latitude,longitude,temperature_c,humidity_pct,rain_48hr_mm
1358092,16-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,269,45.2,19.2200292,84.8357446,27,84,0
1362379,21-03-2023,Harare Sports Club,Harare,1,Zimbabwe,249,50,-17.8136915,31.0504604,26.2,33,0
1362379,21-03-2023,Harare Sports Club,Harare,2,Netherlands,255,50.5,-17.8136915,31.0504604,19.9,60,0
1362380,23-03-2023,Harare Sports Club,Harare,1,Zimbabwe,271,50,-17.8136915,31.0504604,24.9,53,2.7
1362380,23-03-2023,Harare Sports Club,Harare,2,Netherlands,270,50.7,-17.8136915,31.0504604,19.2,79,2.7
1362381,25-03-2023,Harare Sports Club,Harare,1,Netherlands,231,50.5,-17.8136915,31.0504604,25.7,42,0.1
1362381,25-03-2023,Harare Sports Club,Harare,2,Zimbabwe,235,42.7,-17.8136915,31.0504604,20.5,65,0.1
1364124,09-05-2023,"County Ground, Chelmsford",Chelmsford,1,Bangladesh,246,51.7,51.7315576,0.4689649,17.7,71,17.6
1364124,09-05-2023,"County Ground, Chelmsford",Chelmsford,2,Ireland,65,16.8,51.7315576,0.4689649,13.4,89,17.6
1364125,12-05-2023,"County Ground, Chelmsford",Chelmsford,1,Ireland,319,45.7,51.7315576,0.4689649,12.1,86,2.7
1364125,12-05-2023,"County Ground, Chelmsford",Chelmsford,2,Bangladesh,320,46,51.7315576,0.4689649,11.7,85,2.7
1365092,26-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United States of America,231,51.5,-22.5776104,17.0772739,29,16,0
1365092,26-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,151,42.5,-22.5776104,17.0772739,25.4,25,0
1365093,27-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United Arab Emirates,260,51.2,-22.5776104,17.0772739,28.5,23,0
1365093,27-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Papua New Guinea,239,51.5,-22.5776104,17.0772739,25.4,28,0
1365095,29-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Canada,198,51,-22.5776104,17.0772739,28.3,22,0
1365095,29-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,United States of America,172,48.7,-22.5776104,17.0772739,24.3,29,0
1365097,30-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Jersey,213,50.8,-22.5776104,17.0772739,29.1,8,0
1365097,30-03-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,216,32.8,-22.5776104,17.0772739,22.9,12,0
1365098,30-03-2023,"United Cricket Club Ground, Windhoek",Windhoek,1,United Arab Emirates,279,50.5,-22.5776104,17.0772739,29.1,8,0
1365098,30-03-2023,"United Cricket Club Ground, Windhoek",Windhoek,2,United States of America,281,51.3,-22.5776104,17.0772739,22.9,12,0
1365099,01-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Canada,254,50.2,-22.5776104,17.0772739,30,9,0
1365099,01-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,United Arab Emirates,255,50.3,-22.5776104,17.0772739,24.6,15,0
1365100,01-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,1,Jersey,291,50.3,-22.5776104,17.0772739,30,9,0
1365100,01-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,2,Papua New Guinea,280,51,-22.5776104,17.0772739,24.6,15,0
1365101,02-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United States of America,235,50.7,-22.5776104,17.0772739,29.3,12,0
1365101,02-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Papua New Guinea,118,35,-22.5776104,17.0772739,25.2,17,0
1365102,02-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,1,United Arab Emirates,267,51.3,-22.5776104,17.0772739,29.3,12,0
1365102,02-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,2,Namibia,239,49.7,-22.5776104,17.0772739,25.2,17,0
1365103,04-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Namibia,267,52,-22.5776104,17.0772739,29,18,0
1365103,04-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Canada,156,43,-22.5776104,17.0772739,25.9,19,0
1365104,04-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,1,United States of America,231,51.3,-22.5776104,17.0772739,29,18,0
1365104,04-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,2,Jersey,206,49,-22.5776104,17.0772739,25.9,19,0
1365105,05-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United Arab Emirates,284,52.2,-22.5776104,17.0772739,29.5,17,0
1365105,05-04-2023,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Jersey,218,46,-22.5776104,17.0772739,26.3,17,0
1365106,05-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,1,Canada,218,51.5,-22.5776104,17.0772739,29.5,17,0
1365106,05-04-2023,"United Cricket Club Ground, Windhoek",Windhoek,2,Papua New Guinea,128,37.7,-22.5776104,17.0772739,26.3,17,0
1365552,14-05-2023,"County Ground, Chelmsford",Chelmsford,1,Bangladesh,274,50.8,51.7315576,0.4689649,17.1,63,0.4
1365552,14-05-2023,"County Ground, Chelmsford",Chelmsford,2,Ireland,269,51.5,51.7315576,0.4689649,15.5,81,0.4
1367985,21-04-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Nepal,310,51.7,19.2200292,84.8357446,32.8,62,0
1367985,21-04-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Oman,226,47.5,19.2200292,84.8357446,28.6,75,0
1368000,29-04-2023,Mulpani Cricket Ground,Kathmandu,1,United Arab Emirates,236,50.5,27.718808,85.3912905,23.4,40,0
1368000,29-04-2023,Mulpani Cricket Ground,Kathmandu,2,Oman,190,43.5,27.718808,85.3912905,16.8,80,0
1368002,01-05-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,United Arab Emirates,117,34.7,19.2200292,84.8357446,26.1,78,4.8
1368002,01-05-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,118,30.7,19.2200292,84.8357446,25.4,84,4.8
1373571,07-09-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,1,South Africa,222,50.3,-29.116395,26.215496,22.6,10,0
1373571,07-09-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,2,Australia,225,43,-29.116395,26.215496,13.8,18,0
1373572,09-09-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,1,Australia,392,51.5,-29.116395,26.215496,30.8,8,0
1373572,09-09-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,2,South Africa,269,42.2,-29.116395,26.215496,21.6,15,0
1373573,12-09-2023,"Sedgars Park, Potchefstroom",Potchefstroom,1,South Africa,338,51.5,-26.707778,27.095833,17.3,36,0
1373573,12-09-2023,"Sedgars Park, Potchefstroom",Potchefstroom,2,Australia,227,35.3,-26.707778,27.095833,13.9,46,0
1373574,15-09-2023,"SuperSport Park, Centurion",Centurion,1,South Africa,416,51.8,-25.8596237,28.1956445,27.7,19,0
1373574,15-09-2023,"SuperSport Park, Centurion",Centurion,2,Australia,252,36.3,-25.8596237,28.1956445,20,30,0
1373575,17-09-2023,"The Wanderers Stadium, Johannesburg",Johannesburg,1,South Africa,315,51.3,-26.205,28.049722,24.5,8,0
1373575,17-09-2023,"The Wanderers Stadium, Johannesburg",Johannesburg,2,Australia,193,34.7,-26.205,28.049722,15.9,15,0
1373576,03-12-2023,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,1,England,325,50.8,18.5008483,-64.3745541,27,73,0.1
1373576,03-12-2023,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2,West Indies,326,50.3,18.5008483,-64.3745541,28,69,0.1
1373577,06-12-2023,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,1,West Indies,202,40.5,18.5008483,-64.3745541,27.8,74,0.1
1373577,06-12-2023,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2,England,206,33.2,18.5008483,-64.3745541,27.5,76,0.1
1373578,09-12-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,England,206,41,13.0977832,-59.6184184,28.4,67,1.8
1373578,09-12-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,West Indies,191,32.3,13.0977832,-59.6184184,26.2,76,1.8
1375847,02-02-2024,Melbourne Cricket Ground,Melbourne,1,West Indies,231,49.7,-37.819909,144.983225,19.6,56,0
1375847,02-02-2024,Melbourne Cricket Ground,Melbourne,2,Australia,232,39.3,-37.819909,144.983225,16.7,65,0
1375848,04-02-2024,Sydney Cricket Ground,Sydney,1,Australia,258,51.3,-33.8914241,151.2247484,29.7,62,0
1375848,04-02-2024,Sydney Cricket Ground,Sydney,2,West Indies,175,43.8,-33.8914241,151.2247484,26.2,83,0
1375849,06-02-2024,"Manuka Oval, Canberra",Canberra,1,West Indies,86,25.5,-35.3179532,149.1347561,22.5,72,13.9
1375849,06-02-2024,"Manuka Oval, Canberra",Canberra,2,Australia,87,7.3,-35.3179532,149.1347561,16.6,75,13.9
1377005,04-06-2023,Sharjah Cricket Stadium,Sharjah,1,United Arab Emirates,202,49,25.3308493,55.4208718,35,55,0
1377005,04-06-2023,Sharjah Cricket Stadium,Sharjah,2,West Indies,206,35.8,25.3308493,55.4208718,31.5,61,0
1377006,06-06-2023,Sharjah Cricket Stadium,Sharjah,1,West Indies,306,50.8,25.3308493,55.4208718,36.7,37,0
1377006,06-06-2023,Sharjah Cricket Stadium,Sharjah,2,United Arab Emirates,228,51.5,25.3308493,55.4208718,33.5,50,0
1377007,09-06-2023,Sharjah Cricket Stadium,Sharjah,1,United Arab Emirates,184,37.3,25.3308493,55.4208718,36.7,39,0
1377007,09-06-2023,Sharjah Cricket Stadium,Sharjah,2,West Indies,185,36.5,25.3308493,55.4208718,32.2,58,0
1377746,18-06-2023,Harare Sports Club,Harare,1,Nepal,290,51.5,-17.8136915,31.0504604,23.6,25,0
1377746,18-06-2023,Harare Sports Club,Harare,2,Zimbabwe,291,45.3,-17.8136915,31.0504604,15.2,42,0
1377747,18-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,West Indies,297,51.2,-17.8876142,30.9904688,25,20,0
1377747,18-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,United States of America,258,52,-17.8876142,30.9904688,15.7,39,0
1377748,19-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Sri Lanka,355,50.8,-20.1450755,28.5879876,25,17,0
1377748,19-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,United Arab Emirates,180,39.3,-20.1450755,28.5879876,17.5,23,0
1377749,19-06-2023,Bulawayo Athletic Club,Bulawayo,1,Ireland,281,51.2,-20.1644299,28.5937679,25,17,0
1377749,19-06-2023,Bulawayo Athletic Club,Bulawayo,2,Oman,285,49.5,-20.1644299,28.5937679,17.5,23,0
1377750,20-06-2023,Harare Sports Club,Harare,1,Netherlands,315,52.5,-17.8136915,31.0504604,24.8,13,0
1377750,20-06-2023,Harare Sports Club,Harare,2,Zimbabwe,319,41.7,-17.8136915,31.0504604,17,22,0
1377751,20-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,United States of America,207,50,-17.8876142,30.9904688,25.1,13,0
1377751,20-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Nepal,211,44.5,-17.8876142,30.9904688,17,22,0
1377752,21-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Ireland,286,52.3,-20.1450755,28.5879876,24.6,12,0
1377752,21-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Scotland,289,51,-20.1450755,28.5879876,17,27,0
1377753,21-06-2023,Bulawayo Athletic Club,Bulawayo,1,United Arab Emirates,227,50.7,-20.1644299,28.5937679,24.6,12,0
1377753,21-06-2023,Bulawayo Athletic Club,Bulawayo,2,Oman,228,47.2,-20.1644299,28.5937679,17,27,0
1377754,22-06-2023,Harare Sports Club,Harare,1,West Indies,339,51.2,-17.8136915,31.0504604,23.5,13,0
1377754,22-06-2023,Harare Sports Club,Harare,2,Nepal,238,51.8,-17.8136915,31.0504604,14.9,34,0
1377755,22-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,United States of America,211,50.5,-17.8876142,30.9904688,23.8,13,0
1377755,22-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Netherlands,214,43.7,-17.8876142,30.9904688,15.4,35,0
1377756,23-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Oman,98,31.3,-20.1450755,28.5879876,20.1,42,0
1377756,23-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Sri Lanka,100,15.2,-20.1450755,28.5879876,14.4,60,0
1377757,23-06-2023,Bulawayo Athletic Club,Bulawayo,1,Scotland,282,51,-20.1644299,28.5937679,20.1,42,0
1377757,23-06-2023,Bulawayo Athletic Club,Bulawayo,2,United Arab Emirates,171,35.5,-20.1644299,28.5937679,14.4,60,0
1377758,24-06-2023,Harare Sports Club,Harare,1,Zimbabwe,268,51.8,-17.8136915,31.0504604,21.3,26,0
1377758,24-06-2023,Harare Sports Club,Harare,2,West Indies,233,46.5,-17.8136915,31.0504604,13.2,50,0
1377759,24-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,Nepal,167,45.8,-17.8876142,30.9904688,22.2,24,0
1377759,24-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Netherlands,168,27.5,-17.8876142,30.9904688,14.2,43,0
1377760,25-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Sri Lanka,325,52.5,-20.1450755,28.5879876,22.4,16,0
1377760,25-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Ireland,192,31.5,-20.1450755,28.5879876,14.9,28,0
1377761,25-06-2023,Bulawayo Athletic Club,Bulawayo,1,Scotland,320,50.8,-20.1644299,28.5937679,22.4,16,0
1377761,25-06-2023,Bulawayo Athletic Club,Bulawayo,2,Oman,244,50.7,-20.1644299,28.5937679,14.9,28,0
1377762,26-06-2023,Harare Sports Club,Harare,1,Zimbabwe,408,50.2,-17.8136915,31.0504604,19.5,23,0
1377762,26-06-2023,Harare Sports Club,Harare,2,United States of America,104,26.8,-17.8136915,31.0504604,12.4,50,0
1377763,26-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,West Indies,374,51,-17.8876142,30.9904688,20.4,22,0
1377763,26-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Netherlands,374,51.2,-17.8876142,30.9904688,13.1,47,0
1377764,27-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Sri Lanka,245,50.5,-20.1450755,28.5879876,22,23,0
1377764,27-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Scotland,163,30,-20.1450755,28.5879876,13.2,44,0
1377765,27-06-2023,Bulawayo Athletic Club,Bulawayo,1,Ireland,349,50.7,-20.1644299,28.5937679,22,23,0
1377765,27-06-2023,Bulawayo Athletic Club,Bulawayo,2,United Arab Emirates,211,40.5,-20.1644299,28.5937679,13.2,44,0
1377766,29-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Zimbabwe,332,50.7,-20.1450755,28.5879876,24,25,0
1377766,29-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Oman,318,52.7,-20.1450755,28.5879876,17,42,0
1377767,30-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Sri Lanka,213,49.5,-20.1450755,28.5879876,23.4,23,0
1377767,30-06-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Netherlands,192,41,-20.1450755,28.5879876,16.7,34,0
1377768,30-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,United States of America,196,43.5,-17.8876142,30.9904688,25.2,21,0
1377768,30-06-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Ireland,197,34.5,-17.8876142,30.9904688,19,35,0
1377769,01-07-2023,Harare Sports Club,Harare,1,West Indies,181,45.2,-17.8136915,31.0504604,22.4,23,0
1377769,01-07-2023,Harare Sports Club,Harare,2,Scotland,185,44.3,-17.8136915,31.0504604,16.1,40,0
1377770,02-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Zimbabwe,165,34.5,-20.1450755,28.5879876,22.2,29,0
1377770,02-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Sri Lanka,169,34.2,-20.1450755,28.5879876,15.6,40,0
1377771,02-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,United Arab Emirates,181,47.8,-17.8876142,30.9904688,20.1,28,0
1377771,02-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Nepal,185,44.5,-17.8876142,30.9904688,14.4,44,0
1377772,03-07-2023,Harare Sports Club,Harare,1,Netherlands,362,50.3,-17.8136915,31.0504604,18.3,40,0.4
1377772,03-07-2023,Harare Sports Club,Harare,2,Oman,246,46.2,-17.8136915,31.0504604,14.1,57,0.4
1377773,04-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Scotland,234,50.7,-20.1450755,28.5879876,20.5,30,0
1377773,04-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Zimbabwe,203,42,-20.1450755,28.5879876,15.8,38,0
1377774,04-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,Nepal,268,52.3,-17.8876142,30.9904688,18.5,38,0
1377774,04-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,Ireland,269,51,-17.8876142,30.9904688,16,48,0
1377775,05-07-2023,Harare Sports Club,Harare,1,Oman,221,51.7,-17.8136915,31.0504604,20.3,26,0
1377775,05-07-2023,Harare Sports Club,Harare,2,West Indies,222,40.8,-17.8136915,31.0504604,14.2,40,0
1377776,06-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,1,Scotland,277,50.7,-20.1450755,28.5879876,19,30,0
1377776,06-07-2023,"Queens Sports Club, Bulawayo",Bulawayo,2,Netherlands,278,44.5,-20.1450755,28.5879876,13,54,0
1377777,06-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,1,United Arab Emirates,308,52.7,-17.8876142,30.9904688,20.5,26,0
1377777,06-07-2023,"Takashinga Sports Club, Highfield, Harare",Harare,2,United States of America,307,51,-17.8876142,30.9904688,13.5,49,0
1377778,07-07-2023,Harare Sports Club,Harare,1,West Indies,243,49.5,-17.8136915,31.0504604,19.6,34,0
1377778,07-07-2023,Harare Sports Club,Harare,2,Sri Lanka,244,45.2,-17.8136915,31.0504604,13.6,54,0
1377779,09-07-2023,Harare Sports Club,Harare,1,Sri Lanka,233,48.3,-17.8136915,31.0504604,21.4,26,0
1377779,09-07-2023,Harare Sports Club,Harare,2,Netherlands,105,24.5,-17.8136915,31.0504604,15.8,41,0
1381214,27-07-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,West Indies,114,24.2,13.0977832,-59.6184184,29,74,2.7
1381214,27-07-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,India,118,23.5,13.0977832,-59.6184184,27.4,79,2.7
1381215,29-07-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,1,India,181,42.2,13.0977832,-59.6184184,29,72,2.8
1381215,29-07-2023,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2,West Indies,182,37.5,13.0977832,-59.6184184,26.2,87,2.8
1381216,01-08-2023,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,1,India,351,51.3,41.9881533,-8.6079111,24.3,80,2.8
1381216,01-08-2023,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2,West Indies,151,36.5,41.9881533,-8.6079111,21.5,82,2.8
1384392,05-10-2023,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,England,282,50.7,23.0917717,72.5973345,32.8,49,0
1384392,05-10-2023,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,New Zealand,283,36.8,23.0917717,72.5973345,28.4,59,0
1384393,06-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,Pakistan,286,50.3,17.4059481,78.5505638,31.9,36,0
1384393,06-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,Netherlands,205,42.5,17.4059481,78.5505638,23.5,62,0
1384395,07-10-2023,"Arun Jaitley Stadium, Delhi",Delhi,1,South Africa,428,52.3,28.6377017,77.2431069,35,44,0
1384395,07-10-2023,"Arun Jaitley Stadium, Delhi",Delhi,2,Sri Lanka,326,46.7,28.6377017,77.2431069,27.2,71,0
1384396,08-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,Australia,199,50.5,13.0627521,80.2784304,30.6,77,0.1
1384396,08-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,India,201,42.3,13.0627521,80.2784304,28,91,0.1
1384397,09-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,New Zealand,322,50.7,17.4059481,78.5505638,32.5,37,0
1384397,09-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,Netherlands,223,46.8,17.4059481,78.5505638,26.2,67,0
1384398,10-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,1,England,364,50.7,32.1975918,76.3250337,24.4,43,0
1384398,10-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2,Bangladesh,227,48.8,32.1975918,76.3250337,19.3,47,0
1384399,10-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,Sri Lanka,344,51.7,17.4059481,78.5505638,31.8,43,14.4
1384399,10-10-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,Pakistan,345,50.5,17.4059481,78.5505638,23,91,14.4
1384401,12-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,South Africa,311,51.2,26.8112572,81.0167842,33,31,0
1384401,12-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,Australia,177,42.3,26.8112572,81.0167842,25.2,67,0
1384402,13-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,Bangladesh,245,51.3,13.0627521,80.2784304,29.1,78,2.1
1384402,13-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,New Zealand,248,44.5,13.0627521,80.2784304,27.6,88,2.1
1384403,14-10-2023,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,Pakistan,191,43,23.0917717,72.5973345,34.3,38,0
1384403,14-10-2023,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,India,192,30.7,23.0917717,72.5973345,28.1,55,0
1384405,16-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,Sri Lanka,209,45,26.8112572,81.0167842,29.5,60,9.2
1384405,16-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,Australia,215,35.8,26.8112572,81.0167842,22.8,92,9.2
1384406,17-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,1,Netherlands,245,46,32.1975918,76.3250337,16.1,70,0.5
1384406,17-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2,South Africa,207,43.8,32.1975918,76.3250337,14.4,57,0.5
1384408,19-10-2023,"Maharashtra Cricket Association Stadium, Pune",Pune,1,Bangladesh,256,50.8,18.6737116,73.706379,30.4,44,0.1
1384408,19-10-2023,"Maharashtra Cricket Association Stadium, Pune",Pune,2,India,261,42.2,18.6737116,73.706379,22.6,77,0.1
1384409,20-10-2023,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,Australia,367,52.2,12.9788127,77.5995775,31,30,0
1384409,20-10-2023,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,Pakistan,305,47.3,12.9788127,77.5995775,24.2,57,0
1384410,21-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,Netherlands,262,53.2,26.8112572,81.0167842,29.8,37,0
1384410,21-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,Sri Lanka,263,49.5,26.8112572,81.0167842,21.5,63,0
1384411,21-10-2023,"Wankhede Stadium, Mumbai",Mumbai,1,South Africa,399,51.7,18.9385497,72.8257408,33.8,43,0.1
1384411,21-10-2023,"Wankhede Stadium, Mumbai",Mumbai,2,England,170,23,18.9385497,72.8257408,28.8,69,0.1
1384412,22-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,1,New Zealand,273,51.2,32.1975918,76.3250337,20,50,0
1384412,22-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2,India,274,48.7,32.1975918,76.3250337,15.7,69,0
1384414,24-10-2023,"Wankhede Stadium, Mumbai",Mumbai,1,South Africa,382,51.2,18.9385497,72.8257408,32.8,55,0
1384414,24-10-2023,"Wankhede Stadium, Mumbai",Mumbai,2,Bangladesh,233,49,18.9385497,72.8257408,28.6,69,0
1384415,25-10-2023,"Arun Jaitley Stadium, Delhi",Delhi,1,Australia,399,52,28.6377017,77.2431069,30.4,29,0
1384415,25-10-2023,"Arun Jaitley Stadium, Delhi",Delhi,2,Netherlands,90,22.2,28.6377017,77.2431069,22.2,60,0
1384416,26-10-2023,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,England,156,34,12.9788127,77.5995775,29.8,30,0
1384416,26-10-2023,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,Sri Lanka,160,26.2,12.9788127,77.5995775,24.7,41,0
1384417,27-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,Pakistan,270,49.2,13.0627521,80.2784304,30,66,1.4
1384417,27-10-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,South Africa,271,49,13.0627521,80.2784304,27.2,85,1.4
1384418,28-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,1,Australia,388,50.7,32.1975918,76.3250337,20.4,59,0
1384418,28-10-2023,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2,New Zealand,383,52.3,32.1975918,76.3250337,16.6,72,0
1384419,28-10-2023,"Eden Gardens, Kolkata",Kolkata,1,Netherlands,229,51,22.5646093,88.3423371,29.1,55,0.2
1384419,28-10-2023,"Eden Gardens, Kolkata",Kolkata,2,Bangladesh,142,43.3,22.5646093,88.3423371,26.4,70,0.2
1384420,29-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,India,229,50.5,26.8112572,81.0167842,30.1,36,0
1384420,29-10-2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,England,129,35.8,26.8112572,81.0167842,23,61,0
1384422,31-10-2023,"Eden Gardens, Kolkata",Kolkata,1,Bangladesh,204,46,22.5646093,88.3423371,30.6,53,0
1384422,31-10-2023,"Eden Gardens, Kolkata",Kolkata,2,Pakistan,205,32.8,22.5646093,88.3423371,26,78,0
1384423,01-11-2023,"Maharashtra Cricket Association Stadium, Pune",Pune,1,South Africa,357,51.3,18.6737116,73.706379,30.2,33,0
1384423,01-11-2023,"Maharashtra Cricket Association Stadium, Pune",Pune,2,New Zealand,167,36,18.6737116,73.706379,21.5,55,0
